                                                                      /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN14057012/SAMN14057012.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN14057014/SAMN14057014.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN14057015/SAMN14057015.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN14057016/SAMN14057016.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343052/SAMN15343052.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343053/SAMN15343053.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343054/SAMN15343054.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343072/SAMN15343072.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343073/SAMN15343073.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343074/SAMN15343074.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343075/SAMN15343075.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343076/SAMN15343076.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052265/SAMN17052265.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052266/SAMN17052266.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052267/SAMN17052267.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052268/SAMN17052268.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052269/SAMN17052269.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052270/SAMN17052270.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN19737266/SAMN19737266.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN19737267/SAMN19737267.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN21381061/SAMN21381061.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN21381062/SAMN21381062.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854941/SAMN25854941.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854942/SAMN25854942.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854967/SAMN25854967.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854968/SAMN25854968.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854969/SAMN25854969.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854970/SAMN25854970.bam  /gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854971/SAMN25854971.bam
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN15343076/SAMN15343076.bam  0.0025488964350991452                                                 0.0026768555712381437                                                 0.00271194941227311                                                   0.0026804276757668812                                                 0.0002665821972509187                                                 0.00016591128137661258                                                0.0001997501218168435                                                 0.0001746607658280815                                                 0.00020136410722477189                                                0.00017120589357726317                                                0.00020575674846527248                                                0.0                                                                   0.002685056069940164                                                  0.0024805576180480797                                                 0.0025388871939061642                                                 0.0013184190074386588                                                 0.002683333052943255                                                  0.0021981427936396594                                                 0.002942100320412487                                                  0.002884950821359682                                                  0.0028997251488342823                                                 0.002928155510172171                                                  0.002233900858980242                                                  0.0021631195899540173                                                 0.0019679496596640713                                                 0.002114499103616035                                                  0.0021108926919518965                                                 0.0021345175450139414                                                 0.0020856335662811625
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052265/SAMN17052265.bam  0.0026464010652671216                                                 0.0026964007044243555                                                 0.00267958823034417                                                   0.002728226125299041                                                  0.002577530663085026                                                  0.0026988618895952975                                                 0.002671404468531111                                                  0.002744148021688688                                                  0.0027392791045182823                                                 0.002731640155842634                                                  0.0027527167925672593                                                 0.002685056069940164                                                  0.0                                                                   0.0009157664456390862                                                 0.0007708067838268739                                                 0.0009887682111020132                                                 0.0007406117688325405                                                 0.001164080357228968                                                  0.0023469936203525553                                                 0.0022812050388698584                                                 0.0023817387081107332                                                 0.002351707374884561                                                  0.0021954048381751905                                                 0.002171553215064007                                                  0.001952719578420147                                                  0.002047567019206383                                                  0.0019536130361890933                                                 0.0019850765023085703                                                 0.001938842949475451
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052266/SAMN17052266.bam  0.002480157142415115                                                  0.0025125274081088545                                                 0.0024905753014856863                                                 0.0025711572619468723                                                 0.0023810491195197033                                                 0.002436081615124667                                                  0.0024293857729171253                                                 0.0024612195377527973                                                 0.0024711085605730793                                                 0.002466357072641605                                                  0.0024721801889318563                                                 0.0024805576180480797                                                 0.0009157664456390862                                                 0.0                                                                   0.000696145443712555                                                  0.0010005753308152188                                                 0.0009475377804141743                                                 0.0011818624226575326                                                 0.0021637871701604898                                                 0.002107152972478774                                                  0.0022600455836613285                                                 0.0022388880299686904                                                 0.0022016053852881466                                                 0.0021910904599679857                                                 0.001966837561322378                                                  0.0020479459131733315                                                 0.0018842103720422385                                                 0.002014584515236719                                                  0.0019896318544726415
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052267/SAMN17052267.bam  0.0025045613239728965                                                 0.0025603688872709624                                                 0.0025486417920312365                                                 0.00258341857046455                                                   0.0024461985656136762                                                 0.002539393555014183                                                  0.002550384026788327                                                  0.0025520350812179605                                                 0.002568419626668989                                                  0.002558798051885175                                                  0.002581895148554272                                                  0.0025388871939061642                                                 0.0007708067838268739                                                 0.000696145443712555                                                  0.0                                                                   0.0009388621884430535                                                 0.0007896660030367209                                                 0.0011232507570603381                                                 0.002238666535549218                                                  0.002108986089543393                                                  0.0023084290827252163                                                 0.002270182858564498                                                  0.002216784264081313                                                  0.002161180592854037                                                  0.001900545681243406                                                  0.001936970946386698                                                  0.0018461305930469612                                                 0.0019360177835767703                                                 0.0019317233536735325
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052268/SAMN17052268.bam  0.0016389031579462341                                                 0.0014766015447523853                                                 0.0016545191080736207                                                 0.0017616233693834317                                                 0.0012344091552012344                                                 0.001194038044522522                                                  0.0012134388350987183                                                 0.0013698991016623198                                                 0.0014228569894493813                                                 0.0013538646682347793                                                 0.0014033572623738328                                                 0.0013184190074386588                                                 0.0009887682111020132                                                 0.0010005753308152188                                                 0.0009388621884430535                                                 0.0                                                                   0.0009306725253264982                                                 0.0005157211778406255                                                 0.001627887686118369                                                  0.001634961439588689                                                  0.0015888908236113529                                                 0.0016388415019838608                                                 0.0015799708313077297                                                 0.0014465012072303308                                                 0.0016643212816626976                                                 0.0015502749315698956                                                 0.0015643605967918933                                                 0.0014755846539195993                                                 0.0015275586607567675
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052269/SAMN17052269.bam  0.0026399378635652                                                    0.002701077259019191                                                  0.002675295000021839                                                  0.0027491817134171637                                                 0.002602839221886436                                                  0.002665108445215966                                                  0.0026742476889072254                                                 0.0027169917389478267                                                 0.0027106406896933903                                                 0.0027044253041659935                                                 0.002721151958319566                                                  0.002683333052943255                                                  0.0007406117688325405                                                 0.0009475377804141743                                                 0.0007896660030367209                                                 0.0009306725253264982                                                 0.0                                                                   0.0011293933512524484                                                 0.0023500724573196833                                                 0.0022415439856819396                                                 0.0024100751315113828                                                 0.002394948421300186                                                  0.0022571329405692113                                                 0.002220685078999424                                                  0.0019214572602728132                                                 0.0020058054935788855                                                 0.0018946536141411395                                                 0.001987737325861822                                                  0.0019575252670162935
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN17052270/SAMN17052270.bam  0.002160244510551702                                                  0.0022637558539311533                                                 0.002231523849140322                                                  0.0023050356976891556                                                 0.002133424906798343                                                  0.002215577056200396                                                  0.002229066477937731                                                  0.002259933354428649                                                  0.0022839434211548923                                                 0.002254290407424949                                                  0.002300499726711954                                                  0.0021981427936396594                                                 0.001164080357228968                                                  0.0011818624226575326                                                 0.0011232507570603381                                                 0.0005157211778406255                                                 0.0011293933512524484                                                 0.0                                                                   0.0020455570429441703                                                 0.002006875228054003                                                  0.002108655417166641                                                  0.0020827366545914626                                                 0.0018695097419975091                                                 0.0019096070190960702                                                 0.0017474441439116624                                                 0.0018387948592938335                                                 0.001763177431328879                                                  0.0017885974236699984                                                 0.001752102523027633
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN19737266/SAMN19737266.bam  0.00307752627262962                                                   0.003152372802008278                                                  0.003203642553648286                                                  0.0032180893149194884                                                 0.0028818933348504286                                                 0.0029802589552136547                                                 0.0029570588966536604                                                 0.002984583910027705                                                  0.002979124897869221                                                  0.0029567243464200814                                                 0.0029942006037968695                                                 0.002942100320412487                                                  0.0023469936203525553                                                 0.0021637871701604898                                                 0.002238666535549218                                                  0.001627887686118369                                                  0.0023500724573196833                                                 0.0020455570429441703                                                 0.0                                                                   0.0014517533074205286                                                 0.0020321624123646248                                                 0.0020478268927300214                                                 0.0021608524707963715                                                 0.002129103956503914                                                  0.0019556271513970305                                                 0.002105254061714513                                                  0.0020524403327258833                                                 0.0020516844706070995                                                 0.002002167841361233
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN19737267/SAMN19737267.bam  0.0029472197223113774                                                 0.0030166111821477493                                                 0.0030199300475860125                                                 0.003068565557426702                                                  0.0028156009921550154                                                 0.002928169467817306                                                  0.0029032983289780274                                                 0.0029241784456075282                                                 0.0029209793930228788                                                 0.002901275188884818                                                  0.00294141025378677                                                   0.002884950821359682                                                  0.0022812050388698584                                                 0.002107152972478774                                                  0.002108986089543393                                                  0.001634961439588689                                                  0.0022415439856819396                                                 0.002006875228054003                                                  0.0014517533074205286                                                 0.0                                                                   0.0017011229127982138                                                 0.001657936144971977                                                  0.0020574278148670845                                                 0.002057510187453142                                                  0.0019296507227972962                                                 0.0020327505695477604                                                 0.0019568079758817414                                                 0.002002645002833932                                                  0.0019206648878368365
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN21381061/SAMN21381061.bam  0.003057597870588917                                                  0.003156043306013077                                                  0.0031237636122612225                                                 0.0031081557752010193                                                 0.002877866734345439                                                  0.00293201213440149                                                   0.002930097508674602                                                  0.0029229043783424572                                                 0.002913031347491641                                                  0.0028967483780370294                                                 0.002923511992721499                                                  0.0028997251488342823                                                 0.0023817387081107332                                                 0.0022600455836613285                                                 0.0023084290827252163                                                 0.0015888908236113529                                                 0.0024100751315113828                                                 0.002108655417166641                                                  0.0020321624123646248                                                 0.0017011229127982138                                                 0.0                                                                   0.000746702537470679                                                  0.0021901926448418406                                                 0.002211453008617769                                                  0.0019868466492120314                                                 0.0021245054437997626                                                 0.00205422299586706                                                   0.002094396400542421                                                  0.001990860763317236
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN21381062/SAMN21381062.bam  0.0030910751229634523                                                 0.0032012882167625936                                                 0.0031736766694613235                                                 0.00316068096587948                                                   0.002906886227756103                                                  0.002969163384946746                                                  0.0029681271288063867                                                 0.0029503678397788313                                                 0.002934895951868674                                                  0.002911244066360938                                                  0.0029430176885772304                                                 0.002928155510172171                                                  0.002351707374884561                                                  0.0022388880299686904                                                 0.002270182858564498                                                  0.0016388415019838608                                                 0.002394948421300186                                                  0.0020827366545914626                                                 0.0020478268927300214                                                 0.001657936144971977                                                  0.000746702537470679                                                  0.0                                                                   0.0021642987106285146                                                 0.002162692286412385                                                  0.0019661802300026607                                                 0.0020981213485830098                                                 0.002028572360177564                                                  0.00206468520156159                                                   0.0019663053908228595
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854941/SAMN25854941.bam  0.0021840628561964792                                                 0.0022500146104844835                                                 0.0022664831486549453                                                 0.0022495912288621584                                                 0.0021189341993289837                                                 0.002226906876130877                                                  0.0022392615935351514                                                 0.0023141314890566356                                                 0.00231126007484822                                                   0.002286192905250005                                                  0.0023209228250664895                                                 0.002233900858980242                                                  0.0021954048381751905                                                 0.0022016053852881466                                                 0.002216784264081313                                                  0.0015799708313077297                                                 0.0022571329405692113                                                 0.0018695097419975091                                                 0.0021608524707963715                                                 0.0020574278148670845                                                 0.0021901926448418406                                                 0.0021642987106285146                                                 0.0                                                                   0.0007566466799767451                                                 0.0012488361289699817                                                 0.0012716817121814768                                                 0.0012772957083729184                                                 0.0012778309230394088                                                 0.0012662567555228607
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854942/SAMN25854942.bam  0.0021539912353691687                                                 0.002180330302357068                                                  0.0021919794690845942                                                 0.0022327946257465485                                                 0.002034979650203498                                                  0.0021752473427990426                                                 0.0021559976404761823                                                 0.00223691191442378                                                   0.0022222849487974726                                                 0.0022424744131921423                                                 0.0022286363206208007                                                 0.0021631195899540173                                                 0.002171553215064007                                                  0.0021910904599679857                                                 0.002161180592854037                                                  0.0014465012072303308                                                 0.002220685078999424                                                  0.0019096070190960702                                                 0.002129103956503914                                                  0.002057510187453142                                                  0.002211453008617769                                                  0.002162692286412385                                                  0.0007566466799767451                                                 0.0                                                                   0.0012678749584303292                                                 0.0012646614258463528                                                 0.0012464065161839864                                                 0.0012671679083291261                                                 0.0012750787571567303
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854967/SAMN25854967.bam  0.0018263471391854159                                                 0.0018499783450180007                                                 0.0019017360983174952                                                 0.0019227010735581027                                                 0.0018631206385368896                                                 0.0019740833091560542                                                 0.002004543115090959                                                  0.002062142758413217                                                  0.0020525221279715992                                                 0.002051546152401174                                                  0.0020560585729885684                                                 0.0019679496596640713                                                 0.001952719578420147                                                  0.001966837561322378                                                  0.001900545681243406                                                  0.0016643212816626976                                                 0.0019214572602728132                                                 0.0017474441439116624                                                 0.0019556271513970305                                                 0.0019296507227972962                                                 0.0019868466492120314                                                 0.0019661802300026607                                                 0.0012488361289699817                                                 0.0012678749584303292                                                 0.0                                                                   0.0006275459462405144                                                 0.0006923972850315273                                                 0.0006040490132370206                                                 0.0005671109035411072
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854968/SAMN25854968.bam  0.0019733145387082086                                                 0.00198601184936864                                                   0.0020288453452190734                                                 0.0020571928959213586                                                 0.002005075218209723                                                  0.0021193673011542205                                                 0.0021229413040274783                                                 0.00219452994019468                                                   0.0021777352786945927                                                 0.002180295618816722                                                  0.0021851417822994186                                                 0.002114499103616035                                                  0.002047567019206383                                                  0.0020479459131733315                                                 0.001936970946386698                                                  0.0015502749315698956                                                 0.0020058054935788855                                                 0.0018387948592938335                                                 0.002105254061714513                                                  0.0020327505695477604                                                 0.0021245054437997626                                                 0.0020981213485830098                                                 0.0012716817121814768                                                 0.0012646614258463528                                                 0.0006275459462405144                                                 0.0                                                                   0.0006432416587957772                                                 0.0005714705521043846                                                 0.0005598659551703486
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854969/SAMN25854969.bam  0.0019368403553342768                                                 0.0019306000806072908                                                 0.001962921486764663                                                  0.002021899832105056                                                  0.0019890798200607263                                                 0.002117496905940594                                                  0.0020968336361555794                                                 0.0021855345735770494                                                 0.0021598260289483616                                                 0.002166315461864541                                                  0.0021562822902442347                                                 0.0021108926919518965                                                 0.0019536130361890933                                                 0.0018842103720422385                                                 0.0018461305930469612                                                 0.0015643605967918933                                                 0.0018946536141411395                                                 0.001763177431328879                                                  0.0020524403327258833                                                 0.0019568079758817414                                                 0.00205422299586706                                                   0.002028572360177564                                                  0.0012772957083729184                                                 0.0012464065161839864                                                 0.0006923972850315273                                                 0.0006432416587957772                                                 0.0                                                                   0.0006245605062967462                                                 0.0005856652895244646
/gpfs0/scratch/mvc002/kendall/sra/bams/SAMN25854970/SAMN25854970.bam  0.0018846194115799393                                                 0.001895430854633962                                                  0.0019643564824946913                                                 0.002003902914989633                                                  0.0020043086357748935                                                 0.002151884751820153                                                  0.0021350763109408634                                                 0.0022402974992513773                                                 0.0022044913756163963                                                 0.0022072345612017693                                                 0.0022076570001095166                                                 0.0021345175450139414                                                 0.0019850765023085703                                                 0.002014584515236719                                                  0.0019360177835767703                                                 0.0014755846539195993                                                 0.001987737325861822                                                  0.0017885974236699984                                                 0.0020516844706070995                                                 0.002002645002833932                                                  0.002094396400542421                                                  0.00206468520156159                                                   0.0012778309230394088                                                 0.0012671679083291261                                                 0.0006040490132370206                                                 0.0005714705521043846                                                 0.0006245605062967462                                                 0.0                                                                   0.0005375172924971073
